0,0.490307,0.289337,0.172508
1,0.819851,0.206518,0.959617
1,0.779813,0.145514,0.996983
0,0.685301,0.294055,0.142915
1,0.76084,0.162488,0.985716
0,0.0897441,0.280908,0.952889
0,0.156185,0.245063,0.186592
0,0.212784,0.276904,0.998762
1,0.833628,0.141086,0.972111
1,0.743636,0.201388,0.999149
1,0.773276,0.179875,0.977274
1,0.798991,0.130593,0.951587
1,0.773505,0.194805,0.924288
1,0.821721,0.12493,0.959361
0,0.319443,0.278871,0.150141
0,0.191632,0.243263,0.122347
0,0.317028,0.250851,0.131282
0,0.35251,0.300134,0.13153
0,0.41367,0.227702,0.120013
1,0.805432,0.157465,0.865496
1,0.800292,0.121607,0.970782
0,0.697785,0.27004,0.959411
1,0.778366,0.177021,0.951388
0,0.318102,0.215751,0.997025
1,0.742537,0.168135,0.993287
0,0.672466,0.271507,0.154699
0,0.0989508,0.314479,0.223964
0,0.159356,0.297236,0.253818
1,0.758608,0.212353,0.996694
0,0.151347,0.296859,0.996295
1,0.813847,0.209644,0.991691
1,0.797049,0.199503,0.905477
0,0.532037,0.277392,0.192443
1,0.82651,0.210787,0.992722
1,0.800306,0.148568,0.952349
0,0.117013,0.224623,0.101998
0,0.131295,0.288063,0.248326
0,0.305368,0.26224,0.743939
1,0.795233,0.199836,0.997231
1,0.825423,0.167138,0.994139
1,0.829492,0.196349,0.965844
1,0.794594,0.215476,0.988915
0,0.621073,0.258695,0.169052
1,0.879697,0.218396,0.953182
0,0.0871549,0.302775,0.160611
1,0.818636,0.197996,0.990704
0,0.397729,0.279678,0.124202
0,0.110736,0.274732,0.248602
1,0.780417,0.216331,0.995332
0,0.650285,0.298528,0.235274
0,0.30858,0.29956,0.116717
0,0.164755,0.179802,0.0993115
0,0.309955,0.283204,0.193536
1,0.824548,0.179579,0.898865
1,0.844131,0.194624,0.992733
1,0.806964,0.170208,0.996814
1,0.81903,0.171951,0.932757
1,0.762772,0.217874,0.991207
0,0.613542,0.236805,0.111902
1,0.819106,0.184287,0.991987
1,0.814833,0.200137,0.979049
0,0.119025,0.256884,0.226526
1,0.777465,0.145696,0.958407
0,0.402261,0.284172,0.956902
1,0.833765,0.203009,0.969702
1,0.846131,0.127264,0.996436
0,0.179445,0.275175,0.99672
1,0.844535,0.14189,0.996981
1,0.753381,0.208743,0.981295
0,0.327088,0.132902,0.155304
1,0.779274,0.204104,0.998926
0,0.188198,0.279173,0.171922
1,0.778537,0.155681,0.99838
1,0.726063,0.167335,0.963768
1,0.775222,0.207326,0.904705
1,0.843031,0.204335,0.953949
1,0.817809,0.196496,0.997914
1,0.866022,0.1984,0.984985
0,0.6944,0.269175,0.17962
0,0.166836,0.24028,0.17225
0,0.173856,0.244972,0.152931
0,0.0767334,0.270266,0.173825
1,0.796388,0.131246,0.969776
0,0.114208,0.274377,0.152443
1,0.762087,0.144973,0.9467
1,0.806782,0.148636,0.934279
1,0.803422,0.205342,0.993477
0,0.0442731,0.143357,0.144718
1,0.790072,0.19262,0.956059
1,0.801262,0.190374,0.977922
1,0.852484,0.132797,0.944899
1,0.80167,0.146728,0.996641
0,0.0988,0.279493,0.182357
0,0.118709,0.277387,0.241582
1,0.716191,0.143658,0.977928
0,0.157629,0.260989,0.137483
0,0.059325,0.246032,0.145316
1,0.785551,0.194389,0.999492
0,0.20139,0.295556,0.203641
1,0.803547,0.19829,0.948124
0,0.228408,0.261848,0.993057
1,0.777973,0.142107,0.95135
1,0.870013,0.205779,0.996425
0,0.0514818,0.203732,0.255049
1,0.80318,0.205518,0.908248
0,0.694695,0.248801,0.339311
0,0.137985,0.298103,0.997417
0,0.117439,0.249832,0.0611724
1,0.792554,0.177207,0.957649
1,0.750683,0.136722,0.993235
1,0.857527,0.20108,0.953618
0,0.115981,0.277901,0.809685
1,0.807186,0.197706,0.963305
1,0.789575,0.148565,0.992724
0,0.142704,0.161233,0.552929
0,0.121972,0.287468,0.184215
0,0.342134,0.211425,0.153268
0,0.277442,0.276884,0.802937
0,0.493465,0.256938,0.115133
1,0.906288,0.152792,0.984602
0,0.694405,0.315231,0.0510874
0,0.225202,0.289378,0.608608
1,0.762426,0.152885,0.995118
0,0.358444,0.287736,0.997329
1,0.813711,0.205853,0.992285
0,0.293301,0.218473,0.134194
0,0.127454,0.310449,0.128799
0,0.0152866,0.321367,0.20819
1,0.776765,0.17984,0.993558
0,0.157361,0.254516,0.69305
1,0.802459,0.287144,0.993165
1,0.84245,0.285992,0.948143
0,0.227898,0.222028,0.17511
1,0.799801,0.208557,0.96608
1,0.701579,0.195513,0.989512
0,0.603169,0.360034,0.219175
1,0.78539,0.140766,0.941121
0,0.0722471,0.296456,0.995902
1,0.787021,0.191091,0.908891
1,0.821727,0.200895,0.999556
1,0.824163,0.176595,0.998977
1,0.800775,0.207573,0.969685
0,0.105035,0.237011,0.13471
1,0.810451,0.195726,0.994971
0,0.0523162,0.220906,0.261106
0,0.296817,0.290525,0.110639
0,0.0814062,0.249017,0.230825
0,0.190021,0.259876,0.993446
1,0.702637,0.206047,0.917703
0,0.533146,0.25291,0.103806
0,0.0758617,0.279894,0.99477
0,0.0469723,0.22633,0.241969
0,0.153667,0.257661,0.99423
1,0.847249,0.138521,0.930423
1,0.790758,0.195622,0.992211
1,0.82247,0.154729,0.805374
1,0.821608,0.202269,0.989642
1,0.770788,0.147401,0.964958
0,0.572882,0.26111,0.145453
1,0.832475,0.197373,0.996934
1,0.745492,0.201054,0.998986
0,0.152161,0.281769,0.160098
1,0.774471,0.190408,0.946957
0,0.227719,0.324337,0.994995
1,0.826039,0.200793,0.913642
1,0.796961,0.14972,0.978237
0,0.417297,0.257322,0.217139
1,0.843666,0.145591,0.967805
1,0.806455,0.140362,0.984436
0,0.220088,0.29566,0.249279
1,0.822442,0.196071,0.963475
0,0.0518662,0.294897,0.199705
1,0.806218,0.223777,0.990437
0,0.303014,0.267628,0.148495
1,0.805555,0.211676,0.947757
1,0.818479,0.195968,0.992872
1,0.863998,0.205593,0.949844
1,0.822607,0.200521,0.997812
0,0.201028,0.281842,0.991961
0,0.109293,0.218474,0.998665
0,0.20149,0.295982,0.21636
0,0.146526,0.26011,0.0589385
1,0.702899,0.158005,0.995577
0,0.187742,0.226213,0.206095
0,0.621387,0.240349,0.996083
1,0.855393,0.2006,0.957521
1,0.79976,0.216251,0.971562
0,0.134267,0.307069,0.260505
1,0.777906,0.280823,0.971435
1,0.808965,0.178701,0.988115
1,0.768434,0.190531,0.962094
1,0.823768,0.165801,0.949405
0,0.130396,0.171679,0.852386
1,0.814987,0.19175,0.962601
1,0.788413,0.150514,0.928324
0,0.0651274,0.38188,0.997463
0,0.235511,0.30921,0.244842
1,0.788845,0.194941,0.990874
0,0.304515,0.27132,0.994384
1,0.759044,0.20664,0.990823
0,0.151658,0.314246,0.0754476
1,0.869833,0.166549,0.947931
1,0.843722,0.209764,0.997149
0,0.602879,0.285901,0.152115
1,0.840371,0.208383,0.887586
0,0.107201,0.154009,0.990433
0,0.68807,0.262234,0.0525732
0,0.171252,0.262278,0.196773
1,0.799917,0.174213,0.963273
1,0.804942,0.193471,0.994832
1,0.821863,0.158773,0.972021
0,0.586117,0.23545,0.992346
1,0.754312,0.196206,0.947206
1,0.798897,0.208125,0.961402
0,0.128935,0.280806,0.173558
0,0.389295,0.288667,0.158162
0,0.130226,0.279744,0.24839
0,0.109082,0.291463,0.237175
0,0.64613,0.293669,0.156449
1,0.748675,0.124581,0.990866
0,0.143195,0.278576,0.998296
0,0.0805264,0.280479,0.990577
1,0.76635,0.19726,0.990111
0,0.60275,0.270244,0.0656339
1,0.816754,0.16613,0.961937
0,0.272801,0.257597,0.37752
0,0.317649,0.249625,0.168027
0,0.176081,0.284187,0.174774
1,0.829766,0.132746,0.978352
0,0.17772,0.256315,0.935264
1,0.817733,0.191189,0.999972
0,0.320499,0.298597,0.132022
0,0.142925,0.277166,0.990396
1,0.778241,0.17094,0.96979
1,0.838263,0.163041,0.96142
0,0.142272,0.288117,0.136538
1,0.812944,0.208595,0.971451
0,0.114776,0.263404,0.152191
1,0.829364,0.218497,0.997955
1,0.745746,0.155431,0.98912
1,0.785998,0.209663,0.972736
1,0.834944,0.17926,0.999051
0,0.600531,0.212196,0.26136
1,0.812361,0.166539,0.947905
0,0.114191,0.251988,0.993823
0,0.687482,0.252623,0.995827
0,0.122523,0.295176,0.998479
0,0.11293,0.278324,0.199596
1,0.761387,0.206938,0.956537
0,0.201237,0.247147,0.212185
0,0.6974,0.289206,0.139919
1,0.821837,0.145485,0.998872
0,0.262356,0.318344,0.303423
1,0.874889,0.15101,0.967453
1,0.833941,0.207155,0.913767
1,0.801828,0.198735,0.997195
1,0.793412,0.197483,0.934106
1,0.862613,0.203086,0.997322
0,0.407317,0.230935,0.999478
0,0.131414,0.261516,0.17392
1,0.7283,0.191192,0.991742
0,0.0935446,0.266652,0.223998
1,0.902228,0.201219,0.975699
0,0.315683,0.250932,0.990455
1,0.801769,0.165056,0.924984
1,0.785982,0.206235,0.996891
0,0.169001,0.362482,0.178276
1,0.751011,0.202467,0.995782
1,0.839104,0.206733,0.994533
0,0.0816624,0.295012,0.994371
1,0.798063,0.139749,0.800976
0,0.199325,0.309235,0.993899
1,0.79142,0.15677,0.954226
0,0.29837,0.27149,0.238783
1,0.809424,0.205661,0.991862
1,0.760224,0.133159,0.991904
1,0.794884,0.146647,0.940823
1,0.811414,0.203426,0.99853
0,0.16114,0.284781,0.999862
0,0.163172,0.270118,0.993431
0,0.124956,0.280864,0.252916
0,0.128119,0.262588,0.245705
1,0.776478,0.167752,0.948356
0,0.123852,0.24335,0.132074
0,0.0661591,0.266299,0.998921
1,0.85637,0.158262,0.990771
1,0.818518,0.197,0.994801
0,0.0862575,0.297012,0.117209
1,0.818137,0.161426,0.935798
1,0.822773,0.286009,0.949008
1,0.776159,0.129701,0.997719
1,0.85894,0.21348,0.966122
0,0.54316,0.270811,0.133263
1,0.815208,0.190621,0.998665
1,0.763566,0.196688,0.968406
0,0.246975,0.144507,0.996776
0,0.365837,0.238343,0.9968
1,0.80995,0.196929,0.960097
0,0.148077,0.240746,0.995799
1,0.780956,0.174674,0.993407
0,0.695611,0.271685,0.993951
0,0.0996685,0.269239,0.245148
1,0.809924,0.144842,0.991563
0,0.573213,0.244735,0.991444
1,0.78613,0.171184,0.949216
0,0.119536,0.280138,0.173984
0,0.316755,0.318019,0.17773
0,0.240301,0.213344,0.109443
1,0.764964,0.214826,0.995122
1,0.778615,0.121193,0.913441
1,0.869919,0.180617,0.963734
0,0.111566,0.292177,0.997724
1,0.805487,0.193074,0.994145
1,0.742452,0.129887,0.953923
0,0.3878,0.287712,0.122071
0,0.239965,0.277358,0.232153
0,0.212275,0.25631,0.204473
0,0.245115,0.251918,0.25643
0,0.118387,0.284695,0.218751
1,0.793171,0.145108,0.970006
0,0.683972,0.291177,0.986363
0,0.142376,0.260782,0.996122
1,0.761384,0.201482,0.997727
0,0.298643,0.253026,0.177177
1,0.839477,0.173244,0.991421
0,0.102871,0.281748,0.134115
0,0.139888,0.331887,0.161816
0,0.257191,0.23671,0.999875
1,0.775228,0.215351,0.959224
0,0.172648,0.270531,0.999285
1,0.795674,0.206199,0.995314
0,0.415326,0.255937,0.997946
0,0.0972325,0.1612,0.998429
1,0.852758,0.206323,0.995916
1,0.796756,0.209878,0.990316
0,0.317807,0.276532,0.997193
1,0.773597,0.149374,0.973089
0,0.442043,0.230212,0.99579
1,0.776985,0.16391,0.993455
1,0.7767,0.169123,0.895184
1,0.820574,0.173477,0.990552
1,0.841075,0.136253,0.959004
0,0.315392,0.294653,0.191287
1,0.715079,0.198086,0.963356
0,0.500843,0.278673,0.141841
0,0.013345,0.251183,0.994158
0,0.0981083,0.293587,0.995793
1,0.770748,0.150559,0.995342
1,0.813676,0.142185,0.95464
0,0.0663745,0.269382,0.233126
0,0.114961,0.245773,0.204296
0,0.3239,0.318495,0.206697
0,0.0904445,0.299899,0.151616
1,0.715149,0.208975,0.991358
1,0.786776,0.161816,0.990615
1,0.82698,0.201357,0.99882
1,0.845722,0.195692,0.943404
1,0.834833,0.20172,0.969041
0,0.199418,0.243914,0.990175
1,0.850475,0.148643,0.999773
1,0.854342,0.176611,0.990884
0,0.161854,0.283873,0.192918
1,0.855372,0.207961,0.971565
0,0.228586,0.261339,0.11693
1,0.830615,0.218694,0.912957
1,0.766717,0.166527,0.991498
0,0.215923,0.325265,0.196913
1,0.761275,0.19581,0.941545
1,0.766675,0.206465,0.996196
0,0.161057,0.318164,0.17056
1,0.762367,0.209252,0.999756
0,0.074107,0.261603,0.197221
1,0.788442,0.174803,0.898042
0,0.183598,0.283289,0.269386
1,0.798669,0.205619,0.993693
1,0.840445,0.130227,0.992513
1,0.83375,0.169641,0.978712
1,0.791399,0.206064,0.942271
0,0.222534,0.294016,0.177234
0,0.312715,0.207004,0.261617
0,0.0802523,0.261765,0.178333
0,0.119529,0.212514,0.998618
1,0.87814,0.209431,0.990152
0,0.377458,0.287405,0.995602
0,0.112704,0.256625,0.998594
1,0.717703,0.170914,0.954173
1,0.768643,0.177276,0.962248
0,0.108093,0.260559,0.99603
1,0.719874,0.188554,0.970809
1,0.778808,0.143217,0.97244
1,0.787128,0.197437,0.960384
1,0.824658,0.190992,0.992656
0,0.0797999,0.294816,0.99604
1,0.841888,0.12729,0.947405
1,0.794368,0.212421,0.996124
1,0.707819,0.216853,0.979877
0,0.608768,0.241009,0.152961
1,0.819956,0.171602,0.997183
0,0.166104,0.327562,0.997149
1,0.819388,0.208468,0.993398
0,0.310557,0.223985,0.134139
0,0.103372,0.176746,0.298158
1,0.778811,0.204571,0.944239
0,0.0882773,0.251147,0.181314
1,0.820483,0.192292,0.957034
0,0.183426,0.301808,0.145723
1,0.858814,0.203813,0.994802
0,0.203604,0.283858,0.993225
1,0.790951,0.149572,0.968245
1,0.740118,0.20489,0.994732
1,0.750166,0.125701,0.966058
0,0.574768,0.2029,0.04
1,0.752853,0.134728,0.99318
1,0.809792,0.196258,0.906983
0,0.168065,0.324173,0.175818
0,0.171349,0.260201,0.0470885
0,0.0828495,0.289675,0.175426
0,0.464992,0.216316,0.996244
0,0.0967461,0.245653,0.3246
1,0.832197,0.147665,0.950071
0,0.465228,0.295485,0.999447
0,0.120806,0.272565,0.24602
1,0.770576,0.164923,0.950332
0,0.0940676,0.35169,0.997078
1,0.826722,0.207691,0.979804
0,0.529681,0.22618,0.267691
0,0.158534,0.303747,0.107782
0,0.205211,0.309423,0.993818
1,0.838056,0.16367,0.931615
0,0.0884015,0.293079,0.205258
1,0.8007,0.149131,0.990626
0,0.256528,0.229934,0.999791
0,0.178886,0.289443,0.174704
1,0.826546,0.165763,0.994
1,0.827743,0.134954,0.992528
0,0.148461,0.253738,0.111708
1,0.704288,0.129681,0.999396
0,0.132699,0.269643,0.671187
1,0.816714,0.189727,0.995978
1,0.765204,0.195291,0.994346
1,0.836244,0.173312,0.990311
1,0.833451,0.205819,0.954973
0,0.088291,0.277084,0.250018
1,0.808521,0.197089,0.992461
1,0.708339,0.202752,0.958226
0,0.617004,0.273142,0.242445
0,0.118305,0.27289,0.951011
1,0.701355,0.135632,0.934191
1,0.823958,0.16354,0.974829
0,0.61235,0.248386,0.993118
0,0.327133,0.236952,0.99384
0,0.158101,0.305532,0.268644
0,0.148177,0.164035,0.127761
1,0.784186,0.148609,0.948055
1,0.811563,0.196252,0.998874
1,0.722779,0.161799,0.998473
1,0.798139,0.200858,0.979944
1,0.834196,0.186907,0.956037
0,0.188945,0.258131,0.466151
1,0.708126,0.173583,0.975476
1,0.820962,0.14666,0.995724
0,0.572126,0.297851,0.999768
1,0.87819,0.145539,0.953196
0,0.250292,0.262246,0.0873659
1,0.82167,0.189324,0.943416
1,0.784987,0.170459,0.997696
0,0.13669,0.240299,0.162197
1,0.827471,0.195808,0.938759
1,0.809837,0.195341,0.933294
0,0.0324803,0.273349,0.134851
1,0.85623,0.182806,0.990954
0,0.411949,0.233375,0.252886
1,0.82901,0.192254,0.973961
0,0.152244,0.307152,0.18849
1,0.73623,0.198943,0.994947
1,0.853377,0.216251,0.955796
1,0.820248,0.156163,0.970634
1,0.833454,0.190589,0.979462
0,0.0707396,0.26605,0.241608
0,0.586725,0.296269,0.291202
0,0.178285,0.260708,0.0729309
0,0.1941,0.260142,0.207958
1,0.787852,0.188699,0.936675
0,0.341789,0.250999,0.230522
0,0.302449,0.210109,0.993561
1,0.848666,0.152867,0.996346
1,0.799653,0.152868,0.910224
0,0.155801,0.214733,0.238224
1,0.789646,0.18728,0.979241
1,0.760873,0.173618,0.992452
1,0.742909,0.165712,0.983105
1,0.826982,0.170346,0.990185
0,0.605771,0.265136,0.240658
1,0.861329,0.21237,0.999477
1,0.829567,0.186787,0.99825
1,0.81942,0.127132,0.998216
0,0.309798,0.224363,0.9904
1,0.783955,0.191612,0.995173
0,0.327927,0.286546,0.2511
1,0.78656,0.196873,0.992012
0,0.0841192,0.277083,0.954634
0,0.137627,0.321479,0.995937
1,0.777676,0.184961,0.966173
0,0.309655,0.293874,0.999179
1,0.83955,0.116165,0.991717
0,0.122499,0.212565,0.994371
0,0.256735,0.256797,0.157835
0,0.309894,0.275454,0.996242
1,0.860912,0.210237,0.930708
1,0.834971,0.146655,0.935093
1,0.79092,0.206078,0.93946
0,0.213611,0.25769,0.106577
1,0.812187,0.161045,0.995429
1,0.804069,0.178266,0.991727
0,0.103076,0.250972,0.145019
0,0.686911,0.254716,0.131907
0,0.12562,0.207534,0.447744
0,0.149216,0.300905,0.251897
0,0.253711,0.28135,0.343147
1,0.714748,0.211124,0.951302
0,0.0330972,0.32072,0.250045
0,0.263791,0.249086,0.143569
1,0.761336,0.192001,0.974767
0,0.667088,0.27345,0.14815
1,0.765183,0.150323,0.964629
0,0.197867,0.25404,0.128895
0,0.179849,0.302593,0.267391
0,0.214643,0.28757,0.99776
1,0.770798,0.11,0.947034
0,0.431545,0.22287,0.296161
1,0.752723,0.13844,0.980689
0,0.161127,0.283197,0.454828
0,0.457018,0.323697,0.992373
1,0.848107,0.187285,0.995622
1,0.850641,0.148116,0.94712
0,0.16168,0.245795,0.116901
1,0.828848,0.211522,0.943231
0,0.117989,0.308675,0.148591
1,0.841023,0.15293,0.923565
1,0.798132,0.201023,0.982748
1,0.765903,0.186319,0.947374
1,0.866304,0.203346,0.996693
0,0.0190391,0.303333,0.432271
1,0.743207,0.197387,0.959269
1,0.801205,0.219052,0.994156
0,0.560815,0.273838,0.182009
0,0.115171,0.337187,0.097988
1,0.806636,0.192668,0.947285
1,0.808796,0.171632,0.779992
0,0.183298,0.265937,0.378178
0,0.0713059,0.230627,0.139032
0,0.254794,0.299697,0.991902
0,0.584085,0.173158,0.993767
1,0.810257,0.197545,0.99763
1,0.733212,0.196345,0.945708
1,0.848089,0.157197,0.957776
1,0.839703,0.214915,0.993552
1,0.828938,0.202693,0.951007
0,0.636765,0.282005,0.996108
1,0.789493,0.185196,0.977122
1,0.838449,0.130385,0.981553
0,0.107129,0.307733,0.993807
1,0.840061,0.144704,0.954805
0,0.520721,0.262914,0.996583
1,0.789987,0.224482,0.983313
1,0.860855,0.219622,0.994727
0,0.101655,0.266711,0.231294
1,0.835324,0.115794,0.995387
1,0.75855,0.196561,0.955503
0,0.656957,0.292261,0.193958
1,0.803899,0.12296,0.99712
0,0.266682,0.269041,0.22957
1,0.769329,0.155198,0.990322
0,0.253774,0.276144,0.645957
1,0.821276,0.213419,0.990021
1,0.796752,0.19098,0.950717
1,0.841663,0.17438,0.915573
1,0.85497,0.144567,0.994039
0,0.0808976,0.225462,0.997186
0,0.11927,0.23975,0.21975
0,0.182139,0.203074,0.169177
0,0.0855015,0.301549,0.137023
1,0.792971,0.193443,0.964654
1,0.784048,0.170854,0.961482
0,0.236022,0.144037,0.197245
1,0.834023,0.199552,0.995954
1,0.820612,0.137276,0.996852
0,0.305827,0.279633,0.999487
1,0.844746,0.131416,0.951222
1,0.820606,0.205661,0.990376
1,0.762949,0.189192,0.994702
1,0.851571,0.19497,0.977912
0,0.10419,0.28565,0.99163
1,0.776956,0.209497,0.890694
1,0.780751,0.161584,0.934184
1,0.755879,0.145809,0.991743
1,0.808336,0.194546,0.96633
1,0.836924,0.159149,0.938011
0,0.160696,0.26829,0.160164
1,0.864942,0.20503,0.968264
0,0.315321,0.296543,0.265848
0,0.104361,0.235586,0.117217
0,0.170568,0.202525,0.117925
0,0.184727,0.162352,0.996736
1,0.776324,0.195695,0.930425
0,0.620053,0.263267,0.179446
0,0.0799639,0.17797,0.243883
0,0.176599,0.306325,0.139144
0,0.0693813,0.309526,0.20466
1,0.847563,0.217941,0.997582
1,0.851781,0.158765,0.971034
0,0.622466,0.283529,0.260011
1,0.806625,0.121554,0.995588
1,0.76022,0.189293,0.983412
0,0.0662879,0.282093,0.22855
0,0.348078,0.222835,0.175498
0,0.183781,0.303476,0.994416
0,0.383523,0.250811,0.112628
0,0.286845,0.22383,0.753321
1,0.802682,0.158527,0.939719
0,0.197108,0.276333,0.248029
0,0.0130576,0.273531,0.993861
1,0.755998,0.202073,0.990895
0,0.684923,0.268396,0.173602
1,0.745388,0.202185,0.958452
0,0.317241,0.298978,0.99731
0,0.0856277,0.307455,0.232708
0,0.139056,0.274655,0.997329
1,0.795393,0.186668,0.960142
0,0.220486,0.272278,0.995185
1,0.790496,0.161336,0.9901
0,0.130464,0.245842,0.302976
0,0.498418,0.274051,0.243487
1,0.788706,0.121524,0.934638
1,0.847995,0.181003,0.996007
0,0.105794,0.23631,0.296492
1,0.825488,0.205793,0.998435
0,0.116335,0.307001,0.109769
1,0.837353,0.163156,0.958569
1,0.763779,0.209553,0.928091
1,0.822074,0.163991,0.922228
1,0.825906,0.17163,0.93862
1,0.840544,0.15375,0.920773
1,0.79867,0.115114,0.946553
0,0.0988222,0.226659,0.991314
0,0.62748,0.220119,0.258527
0,0.308241,0.223319,0.168208
1,0.843289,0.135679,0.958362
1,0.794153,0.127707,0.973986
1,0.70028,0.171394,0.997329
0,0.161966,0.296612,0.996157
0,0.0998077,0.289907,0.246231
0,0.19254,0.293684,0.140031
1,0.797989,0.211747,0.995739
1,0.786159,0.173231,0.940054
1,0.857971,0.202676,0.976206
1,0.844578,0.157952,0.964886
1,0.801217,0.121364,0.991979
0,0.479165,0.278689,0.996737
1,0.786503,0.202554,0.951154
0,0.122386,0.299183,0.123389
0,0.148969,0.299723,0.990228
1,0.753321,0.203247,0.967798
0,0.113203,0.320795,0.744119
1,0.704827,0.137432,0.997335
1,0.828688,0.140143,0.995948
0,0.319085,0.277237,0.990048
1,0.845306,0.19127,0.967083
1,0.780239,0.203964,0.877218
0,0.628312,0.29411,0.808672
0,0.223123,0.281201,0.999907
0,0.11881,0.283676,0.993688
1,0.780652,0.150402,0.985221
0,0.58829,0.279219,0.236156
1,0.801963,0.127403,0.949189
1,0.855453,0.16766,0.979343
1,0.744416,0.209154,0.957081
1,0.794997,0.171393,0.979937
0,0.692029,0.29571,0.999232
0,0.308012,0.225891,0.155826
0,0.241654,0.282131,0.993905
0,0.585022,0.255276,0.0422787
0,0.27283,0.222029,0.269057
1,0.870971,0.190654,0.926789
0,0.0404237,0.265419,0.346822
1,0.838213,0.189065,0.909833
1,0.833494,0.15961,0.961225
0,0.0888704,0.329055,0.991771
0,0.680107,0.309851,0.345284
1,0.774371,0.145163,0.990648
1,0.809432,0.19576,0.997635
1,0.822157,0.18081,0.998479
0,0.0722242,0.264833,0.122199
1,0.803442,0.191383,0.966893
1,0.787499,0.129099,0.995822
1,0.81603,0.140974,0.995472
0,0.297886,0.242229,0.169094
1,0.856965,0.183891,0.963424
0,0.0670917,0.339298,0.241765
1,0.786916,0.202633,0.940151
1,0.814889,0.206478,0.949215
0,0.129334,0.234431,0.150154
0,0.154637,0.220462,0.10109
0,0.142201,0.261421,0.992785
1,0.803416,0.129005,0.988574
0,0.195373,0.28604,0.108419
1,0.785385,0.152866,0.882656
0,0.092795,0.247358,0.264088
0,0.166922,0.13371,0.444062
0,0.214116,0.308119,0.189411
1,0.772905,0.163316,0.993914
0,0.115263,0.29643,0.571651
1,0.807752,0.190896,0.982054
1,0.810153,0.170099,0.991839
0,0.26605,0.201946,0.180626
0,0.161799,0.259433,0.993438
0,0.308321,0.217501,0.14892
0,0.18657,0.225347,0.994606
0,0.0882358,0.261977,0.251223
1,0.827004,0.161971,0.990804
0,0.499501,0.301716,0.181151
0,0.263788,0.265661,0.999041
1,0.781232,0.191077,0.997487
0,0.075077,0.287279,0.240418
1,0.810218,0.166781,0.997985
0,0.681564,0.242909,0.997917
0,0.571259,0.289897,0.325132
0,0.325808,0.293307,0.128148
1,0.782243,0.198069,0.995261
0,0.144841,0.286467,0.134471
1,0.874432,0.188094,0.996363
0,0.0705865,0.137307,0.990823
0,0.383752,0.280448,0.0532232
1,0.837313,0.288257,0.996502
1,0.790481,0.135878,0.957323
0,0.157333,0.288023,0.232252
1,0.741147,0.186352,0.990799
0,0.602768,0.279316,0.219581
1,0.817214,0.203141,0.988701
1,0.837083,0.197373,0.95898
0,0.0191836,0.314328,0.193731
1,0.84983,0.19694,0.94729
1,0.822094,0.181812,0.99018
1,0.794349,0.140943,0.994314
0,0.130675,0.314656,0.166948
0,0.683813,0.266987,0.222293
0,0.175698,0.231988,0.244676
1,0.86312,0.177301,0.94214
1,0.835856,0.203375,0.952658
1,0.854857,0.17136,0.991734
0,0.303751,0.298638,0.153813
